,X,Y,time
5417,14.707193,-7.282675,91813560.0
5418,14.69058,-7.30126,91830510.0
5419,14.695908,-7.3035493,91847460.0
5420,14.695908,-7.326987,91864410.0
5421,14.668171,-7.367838,91881350.0
5422,14.739003,-7.345971,91898300.0
5423,14.708323,-7.389511,91915256.0
5424,14.688625,-7.4068146,91932200.0
5425,14.684795,-7.42826,91949150.0
5426,14.646526,-7.4427204,91966104.0
5427,14.410292,-7.4549866,91983050.0
5428,14.354109,-7.4531193,92000000.0
5429,14.314279,-7.46831,92016950.0
5430,14.302285,-7.4637785,92033896.0
5431,14.246412,-7.461128,92050850.0
5432,14.180513,-7.4197426,92067790.0
5433,14.234158,-7.46159,92084744.0
5434,14.20587,-7.460828,92101700.0
5435,14.185345,-7.460994,92118640.0
5436,14.159366,-7.441522,92135590.0
5437,14.109329,-7.3911333,92152540.0
5438,14.066179,-7.3425617,92169490.0
5439,14.031964,-7.30787,92186440.0
5440,14.01663,-7.2942724,92203390.0
5441,14.001054,-7.26709,92220340.0
5442,14.001616,-7.253545,92237290.0
5443,13.986443,-7.1718607,92254240.0
5444,13.991343,-7.1049395,92271180.0
5445,13.980661,-7.076537,92288136.0
5446,13.97707,-7.0529838,92305090.0
5447,14.02496,-6.9037385,92322030.0
5448,13.998307,-6.966326,92338984.0
5449,14.000075,-6.8898764,92355940.0
5450,14.03915,-6.83546,92372880.0
5451,14.026266,-6.796303,92389830.0
5452,14.043169,-6.783521,92406776.0
5453,14.046104,-6.764573,92423730.0
5454,14.135313,-6.688292,92440680.0
5455,14.054796,-6.7136164,92457624.0
5456,14.062269,-6.71276,92474580.0
5457,14.19747,-6.5873613,92491530.0
5458,14.151123,-6.5999317,92508470.0
5459,14.276577,-6.5291424,92525420.0
5460,14.295944,-6.5383043,92542370.0
5461,14.304952,-6.518941,92559320.0
5462,14.331531,-6.4872713,92576270.0
5463,14.283735,-6.4584403,92593220.0
5464,14.45784,-6.4546223,92610170.0
5465,14.329351,-6.4502563,92627120.0
5466,14.342002,-6.4322815,92644060.0
5467,14.37273,-6.4259305,92661016.0
5468,14.533297,-6.437024,92677970.0
5469,14.445055,-6.414587,92694910.0
5470,14.656783,-6.4639416,92711864.0
5471,14.686705,-6.492444,92728820.0
5472,14.692003,-6.486987,92745760.0
5473,14.691276,-6.490444,92762710.0
5474,14.729336,-6.5210624,92779660.0
5475,14.754429,-6.5924425,92796610.0
5476,14.783791,-6.6552973,92813560.0
5477,14.790199,-6.6864395,92830510.0
5478,14.757849,-6.701132,92847460.0
5479,14.8111515,-6.724599,92864410.0
5480,14.787817,-6.8037577,92881350.0
5481,14.768495,-6.854618,92898300.0
5482,14.830305,-6.7795477,92915256.0
5483,14.732778,-6.897539,92932200.0
5484,14.705589,-6.9098325,92949150.0
5485,14.715216,-6.919736,92966104.0
5486,14.806189,-6.897066,92983050.0
5487,14.75713,-6.9468656,93000000.0
5488,14.708939,-6.980889,93016950.0
5489,14.681313,-6.98633,93033896.0
5490,14.515317,-6.9965153,93050850.0
5491,14.472093,-6.9977174,93067790.0
5492,14.401425,-6.974902,93084744.0
5493,14.472048,-7.008798,93101700.0
5494,14.325193,-6.94155,93118640.0
5495,14.321855,-6.921468,93135590.0
5496,14.379178,-7.0129223,93152540.0
5497,14.32246,-6.97341,93169490.0
5498,14.254146,-6.9234867,93186440.0
5499,14.229208,-6.898251,93203390.0
5500,14.176292,-6.7702513,93220340.0
5501,14.185745,-6.8723774,93237290.0
5502,14.186666,-6.8210363,93254240.0
5503,14.12015,-6.7504406,93271180.0
5504,14.096251,-6.69808,93288136.0
5505,14.096918,-6.6758385,93305090.0
5506,14.109604,-6.5402455,93322030.0
5507,14.069707,-6.5161343,93338984.0
5508,14.070045,-6.584836,93355940.0
5509,14.073947,-6.496767,93372880.0
5510,14.065455,-6.4490676,93389830.0
5511,14.0533085,-6.4250765,93406776.0
5512,14.046179,-6.401617,93423730.0
5513,14.118454,-6.2777853,93440680.0
5514,14.064294,-6.3612547,93457624.0
5515,14.033628,-6.354808,93474580.0
5516,14.052311,-6.3300037,93491530.0
5517,14.060497,-6.3154087,93508470.0
5518,14.148962,-6.17073,93525420.0
5519,14.113379,-6.2169714,93542370.0
5520,14.228321,-6.1126227,93559320.0
5521,14.1672,-6.154462,93576270.0
5522,14.254014,-6.079425,93593220.0
5523,14.255764,-6.0588465,93610170.0
5524,14.169308,-6.099037,93627120.0
5525,14.171791,-6.0980034,93644060.0
5526,14.279179,-6.036604,93661016.0
5527,14.2932,-6.0237093,93677970.0
5528,14.22973,-6.0646772,93694910.0
5529,14.297222,-6.023493,93711864.0
5530,14.307624,-6.0151854,93728820.0
5531,14.317715,-6.011135,93745760.0
5532,14.204002,-6.0312004,93762710.0
5533,14.207182,-6.031913,93779660.0
5534,14.21586,-6.003868,93796610.0
5535,14.339674,-5.988531,93813560.0
5536,14.342374,-5.988612,93830510.0
5537,14.342417,-5.9792833,93847460.0
5538,14.19926,-6.000407,93864410.0
5539,14.356907,-5.9675694,93881350.0
5540,14.361777,-5.9668207,93898300.0
5541,14.373278,-5.967103,93915256.0
5542,14.365999,-5.9536424,93932200.0
5543,14.363048,-5.9615307,93949150.0
5544,14.363048,-5.9615307,93966104.0
5545,14.330174,-5.977345,93983050.0
5546,14.364946,-5.966911,94000000.0
5547,14.387721,-5.945858,94016950.0
5548,14.3255,-5.922069,94033896.0
5549,14.480152,-5.9132695,94050850.0
5550,14.511721,-5.906966,94067790.0
5551,14.384497,-5.917418,94084744.0
5552,14.402489,-5.896476,94101700.0
5553,14.422209,-5.914277,94118640.0
5554,14.456505,-5.9101887,94135590.0
5555,14.656681,-5.9212556,94152540.0
5556,14.579289,-5.9221334,94169490.0
5557,14.711599,-5.97749,94186440.0
5558,14.740665,-6.0080175,94203390.0
5559,14.743748,-6.0115223,94220340.0
5560,14.795763,-6.0517006,94237290.0
5561,14.830709,-6.0882297,94254240.0
5562,14.848346,-6.140446,94271180.0
5563,14.849419,-6.169346,94288136.0
5564,14.865734,-6.168086,94305090.0
5565,14.8902025,-6.21889,94322030.0
5566,14.880997,-6.1693735,94338984.0
5567,14.8589,-6.3359756,94355940.0
5568,14.914099,-6.2468243,94372880.0
5569,14.85729,-6.3633566,94389830.0
5570,14.938765,-6.293451,94406776.0
5571,14.82734,-6.407543,94423730.0
5572,14.943257,-6.3251553,94440680.0
5573,14.825561,-6.4253273,94457624.0
5574,14.773174,-6.4435587,94474580.0
5575,14.856379,-6.4461207,94491530.0
5576,14.820285,-6.4565125,94508470.0
5577,14.665255,-6.4721766,94525420.0
5578,14.658167,-6.475163,94542370.0
5579,14.77127,-6.495894,94559320.0
5580,14.585865,-6.4874334,94576270.0
5581,14.504663,-6.473678,94593220.0
5582,14.469191,-6.4437504,94610170.0
5583,14.44627,-6.4363804,94627120.0
5584,14.45661,-6.4188323,94644060.0
5585,14.435713,-6.420167,94661016.0
5586,14.41997,-6.401021,94677970.0
5587,14.39913,-6.4002066,94694910.0
5588,14.418208,-6.4547367,94711864.0
5589,14.382996,-6.4013777,94728820.0
5590,14.356955,-6.3743324,94745760.0
5591,14.330618,-6.353472,94762710.0
5592,14.332844,-6.347966,94779660.0
5593,14.312419,-6.307396,94796610.0
5594,14.281275,-6.232753,94813560.0
5595,14.291805,-6.168929,94830510.0
5596,14.273286,-6.1403494,94847460.0
5597,14.26774,-6.1222563,94864410.0
5598,14.258965,-6.0967674,94881350.0
5599,14.337961,-5.9961324,94898300.0
5600,14.342591,-5.9832516,94915256.0
5601,14.268871,-6.0524063,94932200.0
5602,14.302826,-5.9798946,94949150.0
5603,14.436401,-5.8903,94966104.0
5604,14.480099,-5.8771462,94983050.0
5605,14.492453,-5.8626904,95000000.0
5606,14.505377,-5.847643,95016950.0
5607,14.498431,-5.850008,95033896.0
5608,14.513094,-5.8334227,95050850.0
5609,14.529112,-5.816435,95067790.0
5610,14.404825,-5.8147645,95084744.0
5611,14.539286,-5.8170676,95101700.0
5612,14.493496,-5.8567514,95118640.0
5613,14.40811,-5.79803,95135590.0
5614,14.410961,-5.797632,95152540.0
5615,14.410541,-5.7934365,95169490.0
5616,14.571377,-5.8066845,95186440.0
5617,14.434134,-5.792006,95203390.0
5618,14.510107,-5.8268943,95220340.0
5619,14.435271,-5.788927,95237290.0
5620,14.585218,-5.793275,95254240.0
5621,14.449811,-5.7749176,95271180.0
5622,14.458292,-5.774287,95288136.0
5623,14.458292,-5.774287,95305090.0
5624,14.466963,-5.7745175,95322030.0
5625,14.466963,-5.7745175,95338984.0
5626,14.609307,-5.78376,95355940.0
5627,14.626273,-5.7860804,95372880.0
5628,14.4904,-5.7745175,95389830.0
5629,14.630949,-5.8052707,95406776.0
5630,14.629662,-5.7882237,95423730.0
5631,14.634556,-5.7856407,95440680.0
5632,14.500528,-5.76993,95457624.0
5633,14.508732,-5.760701,95474580.0
5634,14.498766,-5.7635207,95491530.0
5635,14.501973,-5.767572,95508470.0
5636,14.514938,-5.763615,95525420.0
5637,14.505877,-5.7550373,95542370.0
5638,14.659404,-5.788571,95559320.0
5639,14.659798,-5.78827,95576270.0
5640,14.657791,-5.777545,95593220.0
5641,14.519503,-5.7573147,95610170.0
5642,14.519503,-5.7573147,95627120.0
5643,14.534183,-5.7536764,95644060.0
5644,14.533021,-5.7552714,95661016.0
5645,14.534183,-5.7536764,95677970.0
5646,14.538521,-5.7541103,95694910.0
5647,14.538521,-5.7541103,95711864.0
5648,14.545403,-5.7528486,95728820.0
5649,14.680468,-5.790138,95745760.0
5650,14.6840725,-5.7847514,95762710.0
5651,14.6840725,-5.7847514,95779660.0
5652,14.6840725,-5.7847514,95796610.0
5653,14.703163,-5.808636,95813560.0
5654,14.703163,-5.808636,95830510.0
5655,14.702492,-5.8103194,95847460.0
5656,14.706461,-5.805958,95864410.0
5657,14.706461,-5.805958,95881350.0
5658,14.706461,-5.805958,95898300.0
5659,14.706461,-5.805958,95915256.0
5660,14.702851,-5.805223,95932200.0
5661,14.702851,-5.805223,95949150.0
5662,14.702937,-5.8112473,95966104.0
5663,14.706931,-5.812435,95983050.0
5664,14.584181,-5.7552423,96000000.0
5665,14.584181,-5.7552423,96016950.0
5666,14.584181,-5.7552423,96033896.0
5667,14.584181,-5.7552423,96050850.0
5668,14.584181,-5.7552423,96067790.0
5669,14.724741,-5.8140044,96084744.0
5670,14.728503,-5.798623,96101700.0
5671,14.740677,-5.8029566,96118640.0
5672,14.654705,-5.8035793,96135590.0
5673,14.677984,-5.8074822,96152540.0
5674,14.681222,-5.823797,96169490.0
5675,14.683848,-5.819188,96186440.0
5676,14.700834,-5.8383393,96203390.0
5677,14.714124,-5.84658,96220340.0
5678,14.733902,-5.850386,96237290.0
5679,14.840581,-5.9179077,96254240.0
5680,14.852454,-5.911154,96271180.0
5681,14.776716,-5.8701134,96288136.0
5682,14.853204,-5.9318714,96305090.0
5683,14.860545,-5.9304705,96322030.0
5684,14.88158,-5.9666133,96338984.0
5685,14.857432,-5.9237742,96355940.0
5686,14.856237,-5.922972,96372880.0
5687,14.876501,-5.9173284,96389830.0
5688,14.886433,-5.916634,96406776.0
5689,14.921988,-5.9478173,96423730.0
5690,14.974169,-5.985711,96440680.0
5691,14.913526,-5.9569793,96457624.0
5692,15.014111,-6.074833,96474580.0
5693,15.027789,-6.0990715,96491530.0
5694,15.044063,-6.0925984,96508470.0
5695,15.081001,-6.122496,96525420.0
5696,15.1028805,-6.187945,96542370.0
5697,15.125444,-6.2399483,96559320.0
5698,15.151463,-6.255522,96576270.0
5699,15.138407,-6.2883496,96593220.0
5700,15.159569,-6.304142,96610170.0
5701,15.169516,-6.3365335,96627120.0
5702,15.161287,-6.382393,96644060.0
5703,15.168295,-6.449278,96661016.0
5704,15.1466675,-6.47995,96677970.0
5705,15.140713,-6.5015416,96694910.0
5706,15.167702,-6.5042424,96711864.0
5707,15.219538,-6.41286,96728820.0
5708,15.145778,-6.556323,96745760.0
5709,15.119009,-6.5940638,96762710.0
5710,15.17314,-6.5512633,96779660.0
5711,15.042797,-6.6694117,96796610.0
5712,15.018724,-6.6863117,96813560.0
5713,15.137441,-6.642846,96830510.0
5714,14.989027,-6.72667,96847460.0
5715,15.057547,-6.715197,96864410.0
5716,15.0075,-6.7660227,96881350.0
5717,14.99144,-6.780248,96898300.0
5718,14.969769,-6.7976274,96915256.0
5719,14.922894,-6.821065,96932200.0
5720,14.823488,-6.856636,96949150.0
5721,14.641047,-6.8465586,96966104.0
5722,14.728907,-6.8541336,96983050.0
5723,14.712896,-6.8734264,97000000.0
5724,14.538677,-6.8590736,97016950.0
5725,14.453688,-6.82917,97033896.0
5726,14.516238,-6.873657,97050850.0
5727,14.490318,-6.877864,97067790.0
5728,14.465764,-6.876087,97084744.0
5729,14.35071,-6.7522902,97101700.0
5730,14.35895,-6.7995687,97118640.0
5731,14.33383,-6.756307,97135590.0
5732,14.300301,-6.72622,97152540.0
5733,14.293056,-6.7277403,97169490.0
5734,14.283907,-6.680209,97186440.0
5735,14.28479,-6.5856414,97203390.0
5736,14.300688,-6.523429,97220340.0
5737,14.292702,-6.4981327,97237290.0
5738,14.389655,-6.3982306,97254240.0
5739,14.315878,-6.4306297,97271180.0
5740,14.345274,-6.3436327,97288136.0
5741,14.394983,-6.3031263,97305090.0
5742,14.4064045,-6.285732,97322030.0
5743,14.53107,-6.20213,97338984.0
5744,14.546177,-6.1760917,97355940.0
5745,14.605764,-6.1593432,97372880.0
5746,14.651436,-6.119911,97389830.0
5747,14.697856,-6.0984697,97406776.0
5748,14.714239,-6.085838,97423730.0
5749,14.737133,-6.066284,97440680.0
5750,14.760392,-6.046007,97457624.0
5751,14.841253,-6.0466175,97474580.0
5752,14.8915,-6.0290637,97491530.0
5753,14.934092,-6.031951,97508470.0
5754,14.798118,-6.02075,97525420.0
5755,14.969652,-6.0331135,97542370.0
5756,14.910202,-6.0299053,97559320.0
5757,14.98185,-6.0337734,97576270.0
5758,15.022818,-6.0369167,97593220.0
5759,15.1721735,-6.0855436,97610170.0
5760,15.200046,-6.0923176,97627120.0
5761,15.253044,-6.1157417,97644060.0
5762,15.32058,-6.163572,97661016.0
5763,15.355399,-6.2177467,97677970.0
5764,15.358934,-6.2402315,97694910.0
5765,15.358479,-6.2612915,97711864.0
5766,15.353256,-6.290783,97728820.0
5767,15.342966,-6.3257637,97745760.0
5768,15.412338,-6.21509,97762710.0
5769,15.331241,-6.3448143,97779660.0
5770,15.439341,-6.2670794,97796610.0
5771,15.444944,-6.2746153,97813560.0
5772,15.459011,-6.282217,97830510.0
5773,15.490044,-6.2957854,97847460.0
5774,15.5280075,-6.2872515,97864410.0
5775,15.551445,-6.2872515,97881350.0
5776,15.431389,-6.306572,97898300.0
5777,15.429775,-6.326081,97915256.0
5778,15.584911,-6.305065,97932200.0
5779,15.592737,-6.3076677,97949150.0
5780,15.580948,-6.3150797,97966104.0
5781,15.417246,-6.3762245,97983050.0
5782,15.481583,-6.38331,98000000.0
5783,15.437012,-6.4094453,98016950.0
5784,15.434795,-6.4204473,98033896.0
5785,15.292537,-6.409753,98050850.0
5786,15.415081,-6.446065,98067790.0
5787,15.224645,-6.451771,98084744.0
5788,15.113417,-6.4706116,98101700.0
5789,15.059116,-6.4649663,98118640.0
5790,15.040612,-6.4671116,98135590.0
5791,15.0177555,-6.4779553,98152540.0
5792,15.057877,-6.4737253,98169490.0
5793,14.871454,-6.4278955,98186440.0
5794,14.836702,-6.390332,98203390.0
5795,14.893138,-6.4744816,98220340.0
5796,14.866505,-6.4791365,98237290.0
5797,14.820383,-6.4304495,98254240.0
5798,14.747845,-6.382869,98271180.0
5799,14.655386,-6.229764,98288136.0
5800,14.672045,-6.3306913,98305090.0
5801,14.656141,-6.3084,98322030.0
5802,14.613197,-6.2308116,98338984.0
5803,14.59133,-6.1399574,98355940.0
5804,14.555693,-6.09896,98372880.0
5805,14.530423,-6.0736156,98389830.0
5806,14.531477,-6.045257,98406776.0
5807,14.527744,-5.9387264,98423730.0
5808,14.520098,-5.862855,98440680.0
5809,14.516132,-5.8342333,98457624.0
5810,14.527924,-5.78865,98474580.0
5811,14.520358,-5.7430434,98491530.0
5812,14.543796,-5.6492934,98508470.0
5813,14.609638,-5.4893327,98525420.0
5814,14.564607,-5.5598793,98542370.0
5815,14.558975,-5.527314,98559320.0
5816,14.666782,-5.361805,98576270.0
5817,14.626519,-5.400265,98593220.0
5818,14.662327,-5.32347,98610170.0
5819,14.660983,-5.297731,98627120.0
5820,14.723068,-5.16292,98644060.0
5821,14.687761,-5.183937,98661016.0
5822,14.707395,-5.1198697,98677970.0
5823,14.72436,-5.066361,98694910.0
5824,14.768237,-4.9264836,98711864.0
5825,14.748583,-4.994047,98728820.0
5826,14.746954,-4.9226074,98745760.0
5827,14.771912,-4.834862,98762710.0
5828,14.764992,-4.8103814,98779660.0
5829,14.755134,-4.7855325,98796610.0
5830,14.772675,-4.736351,98813560.0
5831,14.795978,-4.712847,98830510.0
5832,14.86095,-4.5869074,98847460.0
5833,inf,-inf,98864410.0
5834,14.88566,-4.459288,98881350.0
5835,14.880401,-4.412201,98898300.0
5836,14.867416,-4.457546,98915256.0
5837,14.894975,-4.376621,98932200.0
5838,14.870848,-4.4050927,98949150.0
5839,14.931095,-4.3498893,98966104.0
5840,15.020906,-4.2792206,98983050.0
5841,15.031921,-4.26777,99000000.0
5842,inf,-inf,99016950.0
5843,inf,-inf,99033896.0
5844,15.091946,-4.2496586,99050850.0
5845,15.201963,-4.2530003,99067790.0
5846,15.206173,-4.253048,99084744.0
5847,15.127201,-4.256842,99101700.0
5848,15.226603,-4.251995,99118640.0
5849,15.253048,-4.253048,99135590.0
5850,15.326685,-4.2936687,99152540.0
5851,15.38871,-4.344559,99169490.0
5852,15.398714,-4.3376036,99186440.0
5853,15.416107,-4.34382,99203390.0
5854,15.445353,-4.360052,99220340.0
5855,inf,-inf,99237290.0
5856,15.51783,-4.523576,99254240.0
5857,15.514402,-4.5724297,99271180.0
5858,15.508304,-4.5994625,99288136.0
5859,15.542494,-4.5083265,99305090.0
5860,15.550505,-4.580578,99322030.0
5861,15.550531,-4.652774,99338984.0
5862,15.461125,-4.807681,99355940.0
5863,15.469946,-4.8178043,99372880.0
5864,15.476074,-4.8657665,99389830.0
5865,15.444017,-4.939573,99406776.0
5866,15.470229,-4.997233,99423730.0
5867,15.469595,-5.037018,99440680.0
5868,15.458517,-5.0624094,99457624.0
5869,15.456863,-5.061165,99474580.0
5870,15.47472,-5.1320686,99491530.0
5871,15.504333,-5.204977,99508470.0
5872,15.485643,-5.2551236,99525420.0
5873,15.499441,-5.1850224,99542370.0
5874,15.527422,-5.301366,99559320.0
5875,15.546326,-5.375465,99576270.0
5876,15.571678,-5.4582887,99593220.0
5877,15.581377,-5.483765,99610170.0
5878,15.577712,-5.51433,99627120.0
5879,15.604881,-5.554141,99644060.0
5880,15.604809,-5.633343,99661016.0
5881,15.615093,-5.7033916,99677970.0
5882,15.644039,-5.6269655,99694910.0
5883,15.613701,-5.7743945,99711864.0
5884,15.608456,-5.79879,99728820.0
5885,15.585009,-5.8667283,99745760.0
5886,15.556982,-5.914246,99762710.0
5887,15.616793,-5.870378,99779660.0
5888,15.547789,-5.984588,99796610.0
5889,15.601956,-5.930308,99813560.0
5890,15.55925,-5.991824,99830510.0
5891,15.370797,-6.068141,99847460.0
5892,15.464252,-6.081133,99864410.0
5893,15.45085,-6.0974483,99881350.0
5894,15.434795,-6.11576,99898300.0
5895,15.344769,-6.1413774,99915256.0
5896,15.284838,-6.1676493,99932200.0
5897,15.08713,-6.167489,99949150.0
5898,15.080807,-6.1614976,99966104.0
5899,15.191088,-6.191087,99983050.0
5900,14.947264,-6.202779,100000000.0
5901,14.873363,-6.1990604,100016950.0
5902,14.942817,-6.2002974,100033896.0
5903,14.804256,-6.1993885,100050850.0
5904,14.91383,-6.217037,100067790.0
5905,14.757877,-6.207128,100084744.0
5906,14.6896305,-6.1967053,100101700.0
5907,14.631847,-6.168103,100118640.0
5908,14.595339,-6.134481,100135590.0
5909,14.579112,-6.13019,100152540.0
5910,14.652319,-6.2175794,100169490.0
5911,14.55892,-6.15364,100186440.0
5912,14.44446,-6.0257277,100203390.0
5913,14.469847,-6.095983,100220340.0
5914,14.4478035,-6.095311,100237290.0
5915,14.421766,-6.074025,100254240.0
5916,14.371441,-6.00669,100271180.0
5917,14.347484,-5.9329615,100288136.0
5918,14.349508,-5.887487,100305090.0
5919,14.327665,-5.8625956,100322030.0
5920,14.310124,-5.8409815,100338984.0
5921,14.310124,-5.770669,100355940.0
5922,14.308054,-5.697339,100372880.0
5923,14.321583,-5.632989,100389830.0
5924,14.3119545,-5.596767,100406776.0
5925,14.351772,-5.465515,100423730.0
5926,14.332201,-5.5156693,100440680.0
5927,14.339361,-5.4395328,100457624.0
5928,14.359254,-5.3642597,100474580.0
5929,14.357311,-5.3466105,100491530.0
5930,14.395363,-5.20623,100508470.0
5931,14.374201,-5.2580667,100525420.0
5932,14.382788,-5.181,100542370.0
5933,14.398279,-5.1339197,100559320.0
5934,14.411209,-5.090459,100576270.0
5935,14.398415,-5.0665817,100593220.0
5936,14.406963,-4.995513,100610170.0
5937,14.416821,-4.923674,100627120.0
5938,14.405615,-4.8600054,100644060.0
5939,14.402781,-4.825262,100661016.0
5940,14.40574,-4.819854,100677970.0
5941,inf,-inf,100694910.0
5942,14.424656,-4.6278706,100711864.0
5943,14.44886,-4.511484,100728820.0
5944,14.4409275,-4.5670185,100745760.0
5945,14.467023,-4.484651,100762710.0
5946,14.472347,-4.464948,100779660.0
5947,14.444796,-4.509486,100796610.0
5948,14.505255,-4.383835,100813560.0
5949,14.524204,-4.370879,100830510.0
5950,14.449273,-4.4413967,100847460.0
5951,14.4368,-4.465026,100864410.0
5952,14.525405,-4.3830004,100881350.0
5953,14.548595,-4.3788166,100898300.0
5954,14.503933,-4.3993793,100915256.0
5955,14.531431,-4.4105453,100932200.0
5956,14.520721,-4.4194245,100949150.0
5957,14.568922,-4.4784336,100966104.0
5958,14.543831,-4.5184975,100983050.0
5959,14.559032,-4.543106,101000000.0
5960,14.566037,-4.4512997,101016950.0
5961,14.553003,-4.561622,101033896.0
5962,14.563946,-4.568877,101050850.0
5963,14.569768,-4.5715995,101067790.0
5964,14.572708,-4.5745792,101084744.0
5965,14.569881,-4.4530063,101101700.0
5966,14.573742,-4.456,101118640.0
5967,14.5824585,-4.452132,101135590.0
5968,14.574537,-4.457706,101152540.0
5969,14.540779,-4.380868,101169490.0
5970,14.5702,-4.4741473,101186440.0
5971,14.569672,-4.5169067,101203390.0
5972,14.559617,-4.522712,101220340.0
5973,14.559617,-4.522712,101237290.0
5974,14.549792,-4.5731573,101254240.0
5975,14.537205,-4.456045,101271180.0
